tweet_id	text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1241312842277584907	مترجم حصريا | هذه هي رسالة الطاقم الطبي اﻹسباني لكل العالم... ابقوا في منازلكم!!  #كورونا #COVID19 https://t.co/TJgAlThP0o	yes	1_no_definitely_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1241868567722721283	بعد قرار #منع_التجول بسبب #كورونا .. السعوديون: “سمعاً وطاعة سيدي". . . كرماً؛ مشاركة الجميع بالمنشن بكلمة #سمعا_وطاعه مع #ريتويت للأهمية ليشارك الجميع. . . . #منع_تجول #حظر_جزيي #هام #السعودية #حظر_التجول_بالسعودية #امر_ملكي #وزارة_الداخلية #الزم_بيتك #حظر_التجوال #حظر_تجول  . https://t.co/zNVZH3V25A	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241872280432631808	#كورونا حيعدي ويصير جزء من التاريخ بس أهم شيء علموا أولادكم أن السعودية باعت كل شيء واشترتنا  #حظر_التجول_في_السعودية	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241860310782312456	عاجل 🔴 . .  #خادم_الحرمين_الشريفين يصدر أمره بمنع التجول للحد من انتشار #فيروس_كورونا الجديد ابتداءً من الساعة الـ 7 مساءً وحتى الساعة الـ 6 صباحًا لمدة ( 21 ) يومًا من مساء يوم الأثنين 28 رجب 1441هـ، الموافق 23 مارس 2020م.	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241344508547211264	#عاجل متحدث الصحة: تسجيل 48 إصابة جديدة بفيروس كورونا وإجمالي الحالات يصل إلى 392 حالة. #واس_عام	yes	1_no_definitely_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241807819160109056	طبيب تخدير كندي عبقري ... يدخل تعديلات على جهاز التنفس الصناعي بحيث يجعله يقوم بعمل 9 اجهزة تنفس صناعي ويستوعب 9 مرضى ... بما يضاعف امكانيات المستشفى في استقبال حالات فيروس #كورونا الى 9 اضعاف.    https://t.co/zeQHIuR3Zm	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	yes_very_urgent	no_not_harmful	yes_other
1241705872444841984	عاجل..  .  وزارة الصحة:  تسجيل ١١٩ حالة جديدة بفيروس كورونا.  .  #السعودية #كورونا	yes	1_no_definitely_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1242071613115445249	قد يصيبك كورونا وأنت لا تعلم.. لذا نقول #خلك_بالبيت واحمِ نفسك من العدوى. #كلنا_مسؤول https://t.co/xOO6s9C3Lq	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241836341710794760	تصويت ..  هل تؤيد فرض حظر التجول للوقاية من انتشار فيروس كورونا  ؟.  نعم : ريتويت  لا : مفضلة	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241741173498224641	مهم : الفرق ما بين الكمامة الطبية الاصلية و غيرها و طريقة لبسها الصحيح   #كورونا https://t.co/DDyVzlGnH1	yes	1_no_definitely_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1242285108985356290	عاجل:  الآن.. انتهاء فترة #منع_التجول في يومه الأول، بالتزام وتعاون كامل من المواطن والمقيم. . #السعودية #كورونا	yes	1_no_definitely_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1242004280959172608	سمعاً وطاعة نثق بالله ثم بكم.. لتجاوز أزمة #كورونا https://t.co/o1MefyqkG7	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242527667112591360	متحدثة التعليم:  اختبارات نهاية العام الدراسي في موعدها في شهر رمضان المبارك.(ياهلا)  #التعليم #الاختبارات #كورونا	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1242109413567193090	أتابع عن كثب و علي مدار الساعة إجراءات الدولة الإحترازية لمواجهة إنتشار فيروس كورونا ... وكما وعدتكم بالأمس نحن مستمرون في إجراءاتنا بكل دقة في مكافحة هذا الوباء حفاظاً علي صحة و حياة كل مواطن مصري.١/٢	yes	4_yes_probably_contains_false_info	5_yes_definitely_of_interest	2_no_probably_not_harmful	yes_not_urgent	yes_other	no_not_interesting
1240765254025478144	متخيلين كل دي ناس ماتت ، كل دي ناس كان ليها حياتها وناس بتحبها و ذكرياتها و حياتها كانت ماشيه تمام في ثانيه و بسبب استهتارهم ماتوا ، من فضلكوا يجماعه خلوا بالكوا من نفسكوا و خليكوا في بيتكوا اكيد مش هتحبوا تخسروا حياتكم او حد بتحبوه .	yes	1_no_definitely_contains_no_false_info	3_not_sure	4_yes_probably_harmful	no_no_need_to_check	yes_panic	no_not_interesting
1242538189144948736	من داخل أحد فنادق الحجر الصحي في الرياض النجم #عبدالله_عطيف  وكثير من التفاصيل يمررها بمهارته المعهودة  #الحجر_المنزلي  #فيروس_كورونا  #خليك_في_البيت https://t.co/CMzBrgrdZQ	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241867996940959748	#خادم_الحرمين_الشريفين يصدر أمره بمنع التجول للحد من انتشار #فيروس_كورونا الجديد ابتداءً من الساعة الـ 7 مساءً وحتى الساعة الـ 6 صباحًا لمدة ( 21 ) يومًا من مساء يوم الأثنين 28 رجب 1441هـ، الموافق 23 مارس 2020م. https://t.co/ZooYXb3UhM #واس_عام https://t.co/kifgwYCN0z	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241292143051890688	ألا ليت هذا المقطع القصير يلج إلى كل جهاز، فتسمعه كل أذن، ويعيه كل قلب.. #فيروس_كورونا https://t.co/TZbLpvdkj7	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241752471040655360	عاجل 🔴  .  . في خبر مُبشر و مُطمئن لسكان العالم ..  النمسا تعلن نجاح تجارب دوائين تخفف عدوى وأعراض فيروس كورونا بنسبة 90% .  .  . النمسا	yes	3_not_sure	4_yes_probably_of_interest	3_not_sure	yes_very_urgent	yes_rumor_conspiracy	yes_discusses_cure
1242135665225195520	السؤال الثالث من مسابقة #عنايه_Vs_كورونا1 مشاركتك في المسابقة دليل وعيك الثقافي .. فهدفنا تعزيز التوعية الصحية عن وباء كورونا [١٠٠٠ريال] ربمايكون لك منهانصيب💵 https://t.co/02Da68akJw… اجب عن السؤال المرفق أدناه👇🏻 https://t.co/kspfH4VSoL	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1240788449130680320	سيذكر التاريخ أقوال القادة خلال أزمة فيروس كورونا ..  فقد بثت كلمات الملك سلمان في نفوس شعبه الثقة والطأنينة .. عندما قال:  “سنبذل الغالي والنفيس للمحافظة على صحة الإنسان وسلامته “.  بينما رئيس وزراء بريطانيا أثار الرعب والخوف في نفوس شعبه ..عندما قال:  “ استعدوا لفراق أحبائكم “. https://t.co/rYd45RPwy7	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241595893062795264	سلمت على واحد وبعدين شديت ايدي بسرعة  فيروس كورونا : https://t.co/y2kuO6oKll	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241664761160511488	الحيوانات تغزو المدن بعد تطبيق إجراءات حظر التجوال للوقاية من فيروس كورونا حول العالم، صور من ايطاليا و اليابان و جزيرة سردينيا .. https://t.co/Nkjnnokcpf	yes	4_yes_probably_contains_false_info	3_not_sure	5_yes_definitely_harmful	yes_very_urgent	yes_panic	yes_classified_as_in_question_6
1241401478339874828	التقرير اليومي لفيروس #كورونا الجديد محليًا وعالميًا. https://t.co/s5KNmyvKNa	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241487887260094472	عميلكم المتمرد هو #الوباء_العام في وطني ، انه أخطر على شعبنا من #كورونا  @EmmanuelMacron https://t.co/1GZZudtOga	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241550495791091712	في مدينة قونيا في تركيا وضعت المواد الغذائية فى الشارع وبامكان المحتاج ان ياخذ ما يريد دون ان يراه احد او يلاحقه التصوير سنّة حسنة لا تحرج الفقير أو المحتاج و يتخفى وراءها الغنى وتعلى قيمة التكافل فى المجتمعات فهذا وقت التكافل وليس الأنانية #فيروس_كورونا https://t.co/LUe2Q0o2jd	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1241795860796669953	السؤال الثاني من #مسابقة_عنايه_Vs_كورونا مشاركتك في المسابقة دليل وعيك الثقافي .. فهدفنا تعزيز التوعية الصحية عن وباء كورونا [١٠٠٠ريال] ربمايكون لك منها نصيب💵 https://t.co/02Da68akJw… اجب عن السؤال المرفق أدناه👇🏻 https://t.co/2GlVTLGSP1	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1.24105E+18	#وزارة_الصحة تُعلن تسجيل 70 حالة إصابة جديدة بـ #فيروس_كورونا المستجد، وتُهيب بالجميع الالتزام بالإرشادات والتوجيهات؛ حفاظا على سلامتهم وسلامة المجتمع. #واس_عام https://t.co/lmCk6IwYa6	yes	1_no_definitely_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241815668451880960	الصين أخفت #كورونا عن العالم لأسابيع، واعتقلت ووبخت الطبيب الذي حذر من الفايروس والآن ترسل خبراءها لنقل تجربة القضاء عليه؟ السمعة التصقت بها أنها مصدر الوباء، لو كاشفت العالم من البداية أفضل من إرسال خبراء لتخفيف عدد الموتى. لا تصلح الصين ما أفسده “كورونا” !	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1241401385536667648	#كلنا_بالبيت_لاجل_السعوديه يجب إتباع تعليمات وزارة الصحة ممثلة بحكومتنا الرشيدة فالموضوع أصبح يشكل خطر كبير على مجتمعنا كورونا الجديدة وباء عالمي ولكن بتكاتف أبناء وبنات وطننا الغالي يمكننا بحول الله القضاء عليه فلا تتهاونوا بالموضوع أبدا 🇸🇦	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1240724485541629957	كلمة سيدي #خادم_الحرمين_الشريفين تؤكد حرص القيادة -حفظها الله- على تسخير كل ما يحقق رفعة الوطن وسلامة المواطن والمقيم، ونبذل في وزارة التعليم قصارى جهدنا للتكامل مع كل الجهود الوطنية العظيمة للتصدي لفيروس #كورونا من خلال الجامعات وإدارات التعليم. حفظ الله الوطن وقيادته وأدام عزه. https://t.co/YeAvLzbidV	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1240976106498424832	أمير قطر يطلب من الولايات المتحدة ودول أخرى تنفيذ وعودها بالضغط على السعودية لإنهاء المقاطعة وإيجاد حل للأزمة نظير احتضان الدوحة لإتفاق المصالحة بين طالبان وأمريكا. - تعليق: دول العالم أجمع مشغولة بكيفية القضاء على كورونا وإعلام الدوحة مشغول بالسعودية! نسأل الله العافية والسلامة	yes	4_yes_probably_contains_false_info	3_not_sure	4_yes_probably_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1241436386496045059	استشعاراً لواجبي الوطني .. أشارككم هذه العبارات التوعوية من أفكاري وتنفيذي .. أسأل الله أن يحمي بلادنا وجميع بلاد المسلمين من كل مكروه وأن يزيل عنّا هذا الوباء إنه على كل شي قدير  #كلنا_مسؤول #فيروس_كورونا https://t.co/zR3nbSP9sK	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242374222430842880	علي ضوء المتابعة الموقوتة لإجراءات مكافحة إنتشار ڤيروس كورونا .. فقد كلفت الحكومة و الأجهزة التنفيذية المختصة بإتخاذ اللازم نحو تطوير الإجراءات الاحترازية المتبعة علي مستوي الدولة و المواطن من خلال اتخاذ حزمة إجراءات إضافية تسهم في تحقيق أعلي معدلات الأمان ١/٢	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242555201241993222	من يسمون أنفسهم “معارضة سعودية” في لندن مثيرون للشفقة، فشل تحريضهم العقود الماضية وتحالفاتهم الإلكترونية، فاتجهوا للتحالف مع #كورونا بشائعات وأمنيات ضد بلدهم. الأوبئة والفايروسات تتحالف مع بعضها.	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242113402673270785	تواجه قطر وباء كورونا بقوة وحزم وبحشد جهود الجميع لحماية مجتمعنا وبلدنا. جهازنا الصحي يقف في الخط الأمامي من هذه المواجهة وكوادرنا الطبية تؤدي مهمتها النبيلة بشجاعة وتحقق نجاحا لا يكتمل إلا بكم. لنكن عونا لهم بالتزام الإرشادات الوقائية خاصة لزوم المنازل في الفترة الحالية.	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241473452906819586	عراب الانقلاب والغدر والعقوق في قطر  بدء التغريدات ب #كورونا  ثم اقحم 11 سبتمبر ، ثم حول على الدول العربية ، ثم على دول الخليج ثم اختتم بان قطر دولة الصمود وان استمرت المقاطعة 3 سنوات ثم اختتم التغريدة بالتوسل لانهاء المقاطعة ..توظيف رخيص وغبي  الاسم: بن جاسم  الوظيفة: جمال ريان	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_other
1241125777091026945	عاجل 🔴 .  .  إيطاليا تبدأ في استخدام علاج لفيروس كورونا .. وأنباء عن ثبوت فاعليته. (العربية) .  . #ايطاليا	yes	4_yes_probably_contains_false_info	5_yes_definitely_of_interest	2_no_probably_not_harmful	yes_very_urgent	yes_other	yes_discusses_cure
1241197853843701763	عاجل:  الآن.. بدء تنفيذ قرار إيقاف الطيران الداخلي والأجرة والقطارات والحافلات في #السعودية.   #كورونا #فيروس_كورونا	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241790495841345537	أول من حذر من مرض خطير واعتقلته السلطات بتهمة نشر شائعات ثم توفي بالفيروس.. #الصين تعتذر لعائلة مكتشف #كورونا وتمنحها تعويضا وتحاكم من اعتقلوه #العربية #أن_تعرف_أكثر https://t.co/8vivTAPSCu	yes	4_yes_probably_contains_false_info	3_not_sure	2_no_probably_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1241127863912468484	وعلى سبيل البشائر ..   إيطاليا تبدأ في استخدام علاج لفيروس كورونا .. وأنباء عن ثبوت فاعليته. (العربية)	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241027971202330629	استاذ الطب الرئوي في #تركيا يصرح بأن الأعداد المعلنة عن #كورونا غير صحيحة والعدد المتوقع الوصول له 145 ألف ، كل هذه الأخبار بدل أن يناقشها اعلام #اردوغان يهرب منها بتكثيف الهجوم على #السعودية !! خبر يستحق القراءة والاستماع والتأمل لتعرف كيف تدار الدول الفاشلة !!	yes	2_no_probably_contains_no_false_info	3_not_sure	4_yes_probably_harmful	yes_not_urgent	no_not_harmful	yes_blame_authorities
1241899961261928450	تاريخ الخبر واضح، أول يوم من سنة 2020... الشرطة الصينية في وهان تعتقل 8 أشخاص بتهمة ترويج شائعات عن وجود وباء ينتشر. جريمة #الصين بحق العالم لا تغتفر . #فيروس_كورونا #COVIDIOTS	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1241105061142564866	سند وذخر 🇶🇦 14953 متطوع حتى الآن من هل #قطر والمقيمين يضربون أروع الأمثلة في الوقوف مع الدولة لمكافحة فيروس #كورونا ✌️	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1241808238376607745	كلمة سيدي الرئيس عيدروس الزبيدي والموجهة للشعب الجنوبي بخصوص فيروس كورونا . والعمل جاري لتنفيذ كل ما جاء في هذا الخطاب مع ما تقدم من إجراءات بتوجيهاته السابقة منذ بداية الأزمة وبمتابعة شخصية من الرئيس حفظه الله ورعاه .	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1240684472426729472	لماذا تنتشر العنصرية والشائعات والنكتة في أزمة #كورونا؟ محمد الحاجي @MidoAlhajji، باحث دكتوراه العلوم السلوكية والاجتماعية للصحة العامة. يفسّر لنا علميًّا ما قامت به المجتمعات والحكومات العربية والغربية، في ظل أزمة كورونا. الآن، على قناة #ثمانية: https://t.co/cEu8LnMmir https://t.co/k5qMMRsRlC	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1240859713530707968	هذا اجنبي عبر برنامج التيك توك  يصور مقاطع في وسط محافظة جدة حي بني مالك لنشر الشائعات عن كورونا محاولا بث الرعب والهلع في المجتمع   هذه المقاطع وهذه الشائعات ليست عفوية بل مقصودة لغاية وقد تستغل لغايات اخرى   @kamnapp  @AljawazatKSA  @MOISaudiArabia https://t.co/C4EazEGDyA	yes	3_not_sure	2_no_probably_not_of_interest	2_no_probably_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1241125119407374338	#عاجل   #إيطاليا تبدأ باستخدام علاج فايروس #كورونا، وأنباء عن ثبوت فاعليته. (العربية)	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1242366105064296449	فايرس كورونا المستجد COVID2019  من واجبات كل مواطن ومقيم أتباع التوجيهات الصادرة عن الجهات المختصة  اجلس في بيتك اغسل يدك  امتنع عن الترويج للاشاعات أتبع أرشادات الوقاية  حفظ الله الجميع من كل شر،،،   #شبكة_الساحل_العماني #كورونا_الجديد #كوفيد_19 #COVID2019 #عمان_تواجه_كورونا https://t.co/EzazVje5n9	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241453082879410176	لنتفق سويآ  لن نخرج من البيت حتى يزول المرض  حال هذي العجوز الأسبانيه يكسر الخاص كأن حكومتهم اختارت لهم الموت مصيرآ    #تم_تامرون_امر #انا_مع_حظر_التجول_الاجباري #أبو_طلال_الحمراني #الفراج_يستهزي_بالحجر_الصحي #وينك_فيه #COVID19 #نطالب_بحظر_تجول_في_قطر #اقعد_في_بيتك https://t.co/pbo3oTWJ1D	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242058174452113408	تغريدة تحاول #الدوحة من خلالها تبرير خيانتها للبنان بنقلها مرض #كورونا لبنان تصدر الاغنام!! بالتأكيد الدوحة لاتسعى لرأي لبنان العام فهي لم تضع له وزن لأن من ينقل الموت لهم لن يهتم لما دونه ولكنها تحاول التبرير لبعض من في #قطر رهانها في ذلك قلة مداركهم.  #قطر_تنقل_كورونا_الى_لبنان https://t.co/fOta5bbLYZ	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_blame_authorities
1240966572769980417	المنطقة الصناعية القديمة في #قطر تقود الدولة إلى كارثة حقيقية بسبب تهرب ورفض العمال لإجراءات العزل، تحتل قطر أعلى عدد إصابات بوباء #كورونا من بين دول الخليج، ولازال يصر مسؤولي الحكومة على توجيه الإعلام لمهاجمة دول المقاطعة هربًا إلى الأمام بدلًا من حفظ وحشد الجهود لمواجهة الكارثة	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_blame_authorities
1240901501113032704	#فيديو | غضب شعبي في #قطر لتباطؤ الحكومة ضد “#كورونا” وزيرة الصحة د.حنان الكواري تبلغ القيادة القطرية بأن وضع الوباء خرج عن السيطرة في #قطر ، عدد الحالات التي تصل الى المستشفيات يومياً في قطر مايقارب100 حالة كورونا ، وتطالب بتدخل القيادة العليا . #قطر_هي_كورونا  #قطر https://t.co/DJCB97uv99	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_blame_authorities
1241018739623149569	وصلت وفيات كورونا بايران لـ١٤٧٠ وايطاليا تجاوزت الصين بـ ٣٩٤٩وفاة  والإصابات بدويلة قطر ٥٠٢حالة والسعوديين يحجرون على مواطنيهم بمنتجعات جزر المالديف وفنادق الساحة الحمراء بموسكو والكويتيون يستعينوا بعلى بن ابي طالب لطرد الفايرس والعراقيون يستقبلون مرضى إيران #عبدالكريم_المهنا https://t.co/bGQr7IWFE2	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	2_no_probably_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1240904598283595777	5 الآف متطوع لوزارة الصحة بعد فتحها باب التطوع لحد الان .. هذي عوايدها قطر 🇶🇦 بتكاتفنا نقهر #فيروس_كورونا  @MOPHQatar	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241720299172831234	طائرة الشحن القطرية المغادرة من طهران إلي بيروت الخطوط القطرية حاولت أن تنفي في محاولة خداع المتابعين لها  والحقيقة  أن الطائرة هي طائرة شحن محملة ببعض الركاب المصابين بوباء #كورونا للتغطية على الحمولة الأكبر وهي السلاح المتوجه لحزب الشيطان اللبناني  علما بأن مطار بيروت مغلق https://t.co/4JEt7huBTR	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_blame_authorities
1241414467600224257	رغم تحذير منظمة الصحة العالمية وإغلاق المطارات والحدود مع #ايران إلا أن طائرة لنظام #قطر( QTR8320) غادرت طهران وعلى متنها عدد من قيادات الحرس الثوري..قبل ساعات وحطت في مطار بيروت الدولي وكان في الاستقبال قيادات حزب الله لبنان..نقلوا الشحن!واسعافهم نقل مصابين ب #كورونا؟ #امجد_طه https://t.co/Ip5Yye1o08	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_blame_authorities
1241820901856940034	عاجل نقلا عن وكالة الأنباء القطرية :  أمير دولة قطر سمو الشيخ تميم بن حمد آل ثاني يوجه بدعم غزة المحاصرة ب ١٥٠ مليون دولار على مدار ستة أشهر لمواجهة تفشي #كورونا ودعم أهلها في ظل الظروف الصعبة التي تعانيها	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241251112512094209	ولدي نايف قطع رحلة علاجه في بريطانيا ورجع إلى الدوحة إلى الحجر في إحدى الفنادق ثم طرأت بعض الأعراض التي استدعت القائمين على الصحة أخذه للمستشفى للتأكد من سلامته من وباء #كورونا وفي انتظار النتائج أشكر دولتنا الحبيبة #قطر على رعايتهم اللامحدوده لولدي  وهذه رسالة منه لكم دعواتكم🤲🏻 https://t.co/NPVtQoKEQF	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1241804911567921152	إذا قلنا لكم إنهم في #قطر بلا دين و لا ذمّه و لا ضمير ما نكون نبالغ .. العالم كله مستنفر بسبب وباء #كورونا و الموبوئين في عقولهم من أول #تميم_بن_حمد إلى آخر جزمه في #قناة_الجزيرة شغالين تقارير وهمية عن #السعودية .. إذا ما تخافون الله فينا خافوا الله في شعبكم اللي بينقرض بسببكم .	no	NA	NA	NA	NA	yes_xenophobic_racist_prejudices_or_hate_speech	yes_classified_as_in_question_6
1241109013183561728	إنفاذا للإجراءات الاحترازية المعمول بها في البلاد منعا لانتشار فيروس كورونا (كوفيد-19)، الجهات المختصة تضبط 10 أشخاص خالفوا اشتراطات العزل الصحي المنزلي وفقا لتعهد التزموا من خلاله بتطبيق تلك الاشتراطات المحددة، حيث أفادت وزارة الصحة العامة بأنه جار إحالتهم للنيابة المختصة. #قنا	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241691838618177537	شوارع #قطر .. تنظيف وتعقيم .. جهود لا تتوقف ليل نهار لمكافحة #كورونا .. فكونوا معهم داعمين للوقوف معاً لمنع تفشي هذا الفايروس .. #لأجل_قطر_كلنا_في_البيت #سلامتك_هي_سلامتي #الزم_بيتك https://t.co/pyuULJesrn	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241092274420887552	تحديث.. ٢٠ مارس ٢٠٢٠  الساعة:  ١١ م بتوقيت مكة المكرمة  عدد حالات الشفاء من #كورونا المستجد بدول الخليج: 🇧🇭البحرين: ١١٢ من ٢٩٢ إصابة 🇦🇪الإمارات: ٣١ من ١٤٠ إصابة 🇴🇲عُمان: ١٣ من ٤٨ إصابة 🇰🇼الكويت: ٢٢ من ١٥٩ إصابة 🇸🇦السعودية: ٨ من ٣٤٤ إصابة 🇶🇦قطر: ١٠ من ٤٧٠ إصابة	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241097920625160195	الموضوع ليس سياسي..فما يحصل في قطر خطير وخطير جداً..انتشار فايروس #كورونا في الدوحة بشكل مخيف ومرعب جداً..ع نظام الأمير تميم طلب المساعدة من منظمة الصحة العالمية والدول ووقف المواصلات مع إيران  لقبائلنا والمقيمين بقطر #تكفون_اقعدوا_في_بيوتكم فنحن في #اعلان_حرب_ضد_كورونا. #امجد_طه	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_very_urgent	yes_rumor_conspiracy	yes_blame_authorities
1241456479678484480	تحديث.. ٢١ مارس ٢٠٢٠  الساعة:  ١١ م بتوقيت مكة المكرمة  عدد حالات الشفاء من #كورونا المستجد بدول الخليج: 🇧🇭البحرين: ١٢٥ من ٣١٠ إصابة 🇦🇪الإمارات: ٣٨ من ١٥٣ إصابة 🇴🇲عُمان: ١٣ من ٥٢ إصابة 🇰🇼الكويت: ٢٧ من ١٧٦ إصابة 🇸🇦السعودية: ١٦ من ٣٩٢ إصابة 🇶🇦قطر: ٢٧ من ٤٨١ إصابة	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241509009494081536	فيديو 🎥| جانب من جهود #أشغال في تنظيف وتعقيم الشوارع وذلك في إطار مواجهة انتشار فيروس #كورونا  #مرسال_قطر https://t.co/3hPXIoRiZ6	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1241394591598874627	احدى طائرات الشحن القطرية القادمة من إيران تحمل على متنها مرضى بفيروس كورونا بغطاء تبرعات طبية مكدسين فوق بعضهم تهبط بمطار بيروت بالقوة تحت حماية حزب الله .. https://t.co/YdwpaL9Eqd	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_very_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
